SOLUCION [10.0, 0.0]
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g18m int#1;17.0;27.0;5.0;24.0;17.0;27.0;5.0;24.0;65.27226609170472;24.261375448036528
g28m int#2;16.0;24.0;6.0;27.0;16.0;24.0;6.0;27.0;65.27226609170472;24.261375448036528
g38m int#3;16.0;25.0;6.0;26.0;16.0;25.0;6.0;26.0;65.27226609170472;24.261375448036528
X18m int#1;0.6868585238146396;0.36302676991181165;0.7361987485227711;0.6911177931414643;0.40663286709899127;0.612929799363299;0.853534614635235;0.5954412159433019
X28m int#2;0.5833268772448188;0.4857151490588369;0.5816506505860694;0.580043948137091;0.5129253575773406;0.551626907884289;0.671608147938958;0.49920829215448514
X38m int#3;0.4775150694112577;0.5710475846124978;0.5900317838798166;0.608224464425441;0.6300516953574604;0.4336973907629367;0.6760780856956236;0.608224464425441
S18m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S28m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S38m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q18m int#1;316.6363636363637;749.1818181818179;99.81818181818178;464.2727272727275;187.45454545454544;1264.9090909090905;115.72727272727273;400.00000000000017
q28m int#2;253.09090909090912;890.9999999999999;94.63636363636364;438.3636363636364;222.54545454545453;1011.9090909090912;109.27272727272727;377.27272727272725
q38m int#3;207.1818181818181;1091.181818181818;95.99999999999999;442.6363636363636;273.3636363636363;828.7272727272724;110.00000000000004;442.6363636363636
""
""
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g19m int#1;17.0;27.0;5.0;24.0;17.0;27.0;5.0;24.0;66.03493488705756;24.99353749157526
g29m int#2;16.0;24.0;6.0;27.0;16.0;24.0;6.0;27.0;66.03493488705756;24.99353749157526
g39m int#3;16.0;25.0;6.0;26.0;16.0;25.0;6.0;26.0;66.03493488705756;24.99353749157526
X19m int#1;0.7280022882953354;0.3802372387308475;0.7712554798827367;0.7341048433107819;0.42594817361209664;0.6496387985208116;0.906920471946543;0.62348255435235
X29m int#2;0.6174876904404171;0.507935583541959;0.6076661102857976;0.614811665366334;0.5360886952021333;0.5841434689416017;0.7116759375347155;0.521348609348649
X39m int#3;0.5051401188875774;0.596491151847012;0.6155799014895196;0.6432606063957556;0.6581871880595587;0.4587875138711947;0.7150675623363109;0.6432606063957556
S19m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S29m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S39m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q19m int#1;331.7272727272728;775.6363636363633;103.36363636363632;487.45454545454567;194.09090909090907;1325.1818181818178;121.54545454545456;414.0000000000002
q29m int#2;264.81818181818187;920.9999999999998;97.72727272727273;459.2727272727273;229.9090909090909;1059.1818181818185;114.45454545454545;389.45454545454544
q39m int#3;216.63636363636354;1126.6363636363635;98.99999999999999;462.7272727272727;282.27272727272725;866.5454545454542;115.00000000000004;462.7272727272727
""
""
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g110m int#1;17.0;27.0;5.0;24.0;17.0;27.0;5.0;24.0;68.3607658187328;27.226335185983487
g210m int#2;16.0;24.0;6.0;27.0;16.0;24.0;6.0;27.0;68.3607658187328;27.226335185983487
g310m int#3;16.0;25.0;6.0;26.0;16.0;25.0;6.0;26.0;68.3607658187328;27.226335185983487
X110m int#1;0.7879280993337131;0.40705514206586424;0.825806477687003;0.796102282272276;0.4560275867179129;0.7031078278458316;0.9838051660199759;0.6672689237916817
X210m int#2;0.6675444582068092;0.542953566960771;0.648964982819506;0.6654421703894384;0.5727452452070256;0.631707089521035;0.7700973105414515;0.5565928642144147
X310m int#3;0.5457538026168092;0.6369326477966882;0.6565723270725748;0.6948301263167673;0.7028747204590433;0.4956744097849841;0.7724380318500885;0.6948301263167673
S110m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S210m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S310m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q110m int#1;346.8181818181819;802.0909090909087;106.90909090909086;510.63636363636385;200.7272727272727;1385.454545454545;127.36363636363637;428.0000000000002
q210m int#2;276.54545454545456;950.9999999999998;100.81818181818183;480.18181818181824;237.27272727272728;1106.4545454545457;119.63636363636363;401.63636363636357
q310m int#3;226.09090909090898;1162.090909090909;101.99999999999999;482.8181818181818;291.1818181818182;904.3636363636359;120.00000000000006;482.8181818181818
""
""
""
""
""
SOLUCION [10.0, 0.0]
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g11m int#1;11.0;17.0;5.0;16.0;11.0;17.0;5.0;16.0;65.0;24.0
g21m int#2;10.0;17.0;5.0;17.0;10.0;17.0;5.0;17.0;65.0;24.0
g31m int#3;11.0;17.0;5.0;16.0;11.0;17.0;5.0;16.0;65.0;24.0
X11m int#1;0.704417051874679;0.4322450567719571;0.5508474576271186;0.6715243568691844;0.4707241910631741;0.6460684093240423;0.5508474576271186;0.6715243568691844
X21m int#2;0.6279661016949152;0.5219129142937993;0.5361581920903954;0.6110950127177307;0.6279661016949152;0.5219129142937993;0.5361581920903954;0.6110950127177307
X31m int#3;0.4707241910631741;0.6460684093240423;0.5508474576271186;0.6715243568691844;0.704417051874679;0.4322450567719571;0.5508474576271186;0.6715243568691844
S11m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S21m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S31m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q11m int#1;211.0;564.0;75.0;302.0;141.0;843.0;75.0;302.0
q21m int#2;170.99999999999997;681.0;72.99999999999999;291.99999999999994;170.99999999999997;681.0;72.99999999999999;291.99999999999994
q31m int#3;141.0;843.0;75.0;302.0;211.0;564.0;75.0;302.0
""
""
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g12m int#1;17.0;27.0;5.0;24.0;17.0;27.0;5.0;24.0;65.00000000096385;24.000000000925304
g22m int#2;16.0;24.0;6.0;27.0;16.0;24.0;6.0;27.0;65.00000000096385;24.000000000925304
g32m int#3;16.0;25.0;6.0;26.0;16.0;25.0;6.0;26.0;65.00000000096385;24.000000000925304
X12m int#1;0.48839844104775704;0.2849197527532019;0.576887519268955;0.48204748636497924;0.31892202181807694;0.4358680005166766;0.5935798664700243;0.4684364167192249
X22m int#2;0.4193952234268661;0.3859741431205761;0.4657164869098334;0.4123150866507025;0.4093798151062245;0.39535083244328545;0.47851395309731987;0.4008153050358078
X32m int#3;0.3453229327221211;0.4578035314122442;0.477401129950582;0.4407374235025796;0.504734848492333;0.3136354525456955;0.48964218456469943;0.4407374235025796
S12m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S22m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S32m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q12m int#1;226.0909090909091;590.4545454545454;78.54545454545455;325.1818181818182;147.63636363636363;903.2727272727273;80.81818181818181;316.0
q22m int#2;182.72727272727272;711.0;76.09090909090908;312.9090909090909;178.36363636363635;728.2727272727274;78.18181818181817;304.18181818181813
q32m int#3;150.45454545454544;878.4545454545455;78.0;322.09090909090907;219.9090909090909;601.8181818181818;80.0;322.09090909090907
""
""
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g13m int#1;17.0;27.0;5.0;24.0;17.0;27.0;5.0;24.0;65.00000098699083;24.00000094751119
g23m int#2;16.0;24.0;6.0;27.0;16.0;24.0;6.0;27.0;65.00000098699083;24.00000094751119
g33m int#3;16.0;25.0;6.0;26.0;16.0;25.0;6.0;26.0;65.00000098699083;24.00000094751119
X13m int#1;0.520997621132018;0.29768521501358186;0.6029275900488208;0.5164120759776518;0.3332578074108687;0.4649521948023805;0.6363122849573936;0.48918993627319324
X23m int#2;0.4463116400589797;0.40225997804637037;0.484634487756112;0.43986665344234227;0.4262808231138362;0.4210133569762711;0.5102294205193509;0.41686708986365767
X33m int#3;0.3670229896511198;0.47628055170263217;0.49576271939230293;0.46822909602855667;0.5251829817804824;0.3333442715388162;0.5202448289919229;0.46822909602855667
S13m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S23m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S33m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q13m int#1;241.18181818181816;616.9090909090909;82.09090909090908;348.3636363636364;154.27272727272728;963.5454545454544;86.63636363636364;330.00000000000006
q23m int#2;194.45454545454544;741.0;79.18181818181817;333.8181818181818;185.72727272727272;775.5454545454546;83.36363636363636;316.3636363636363
q33m int#3;159.90909090909088;913.9090909090909;81.0;342.1818181818182;228.81818181818178;639.6363636363635;85.00000000000001;342.1818181818182
""
""
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g14m int#1;17.0;27.0;5.0;24.0;17.0;27.0;5.0;24.0;65.00005691486425;24.000054638269674
g24m int#2;16.0;24.0;6.0;27.0;16.0;24.0;6.0;27.0;65.00005691486425;24.000054638269674
g34m int#3;16.0;25.0;6.0;26.0;16.0;25.0;6.0;26.0;65.00005691486425;24.000054638269674
X14m int#1;0.5535972701380775;0.31045094007253277;0.6289681932593951;0.5507771321819389;0.34759388724526336;0.49403680755925733;0.679045278709984;0.509943887491181
X24m int#2;0.4732284575080641;0.4185461672459438;0.5035529148086982;0.4674186161594053;0.44318220623771076;0.44667625984471626;0.5419453469874831;0.4329192411071477
X34m int#3;0.38872337581019534;0.4947579907519651;0.5141247439593782;0.4957211884011276;0.5456315768887069;0.35305338955124416;0.5508479399564767;0.4957211884011276
S14m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S24m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S34m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q14m int#1;256.27272727272725;643.3636363636363;85.63636363636363;371.5454545454546;160.9090909090909;1023.8181818181816;92.45454545454545;344.00000000000006
q24m int#2;206.1818181818182;770.9999999999999;82.27272727272727;354.72727272727275;193.0909090909091;822.818181818182;88.54545454545453;328.5454545454545
q34m int#3;169.36363636363632;949.3636363636364;84.0;362.27272727272725;237.7272727272727;677.4545454545453;90.00000000000001;362.27272727272725
""
""
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g15m int#1;17.0;27.0;5.0;24.0;17.0;27.0;5.0;24.0;65.00101067860064;24.000970251456618
g25m int#2;16.0;24.0;6.0;27.0;16.0;24.0;6.0;27.0;65.00101067860064;24.000970251456618
g35m int#3;16.0;25.0;6.0;26.0;16.0;25.0;6.0;26.0;65.00101067860064;24.000970251456618
X15m int#1;0.5862050722850325;0.32322115163793297;0.6550178888105517;0.5851503299963594;0.3619349910289162;0.523128696156671;0.7217883158044919;0.5307052048654223
X25m int#2;0.5001522297014822;0.43483839073928565;0.5224785912275809;0.4949774632365948;0.4600899735051181;0.47234573121844325;0.5736692519229349;0.44897762154180954
X35m int#3;0.41042946842837513;0.5132425508345857;0.5324941552766718;0.5232205551425476;0.5660880263579979;0.3727676903873829;0.5814591350722281;0.5232205551425476
S15m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S25m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S35m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q15m int#1;271.3636363636364;669.8181818181816;89.18181818181816;394.7272727272728;167.54545454545453;1084.090909090909;98.27272727272728;358.0000000000001
q25m int#2;217.9090909090909;800.9999999999999;85.36363636363636;375.6363636363636;200.45454545454544;870.0909090909092;93.72727272727272;340.7272727272727
q35m int#3;178.81818181818176;984.8181818181819;86.99999999999999;382.3636363636363;246.6363636363636;715.272727272727;95.00000000000003;382.3636363636363
""
""
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g16m int#1;17.0;27.0;5.0;24.0;17.0;27.0;5.0;24.0;65.00941267796459;24.009036170846006
g26m int#2;16.0;24.0;6.0;27.0;16.0;24.0;6.0;27.0;65.00941267796459;24.009036170846006
g36m int#3;16.0;25.0;6.0;26.0;16.0;25.0;6.0;26.0;65.00941267796459;24.009036170846006
X16m int#1;0.6188847377511902;0.33603023736430965;0.6811463886134963;0.6195955243747063;0.37631963107942884;0.5522847144460022;0.7646202107475034;0.5515303210226883
X26m int#2;0.5271371867762538;0.4511827849217325;0.5414668595759249;0.5225969936572099;0.47705289349584956;0.49807302074665843;0.6054634565453302;0.4650897591419735
X36m int#3;0.4321857140988207;0.5317885810490691;0.5509272260844456;0.550783832882346;0.5866122850467335;0.392527542137618;0.612141362316051;0.550783832882346
S16m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S26m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S36m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q16m int#1;286.4545454545455;696.272727272727;92.7272727272727;417.90909090909105;174.18181818181816;1144.3636363636363;104.0909090909091;372.0000000000001
q26m int#2;229.63636363636365;830.9999999999999;88.45454545454545;396.54545454545456;207.8181818181818;917.3636363636366;98.9090909090909;352.9090909090909
q36m int#3;188.2727272727272;1020.2727272727273;89.99999999999999;402.45454545454544;255.54545454545448;753.0909090909088;100.00000000000003;402.45454545454544
""
""
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g17m int#1;17.0;27.0;5.0;24.0;17.0;27.0;5.0;24.0;65.05828082098566;24.055949588146238
g27m int#2;16.0;24.0;6.0;27.0;16.0;24.0;6.0;27.0;65.05828082098566;24.055949588146238
g37m int#3;16.0;25.0;6.0;26.0;16.0;25.0;6.0;26.0;65.05828082098566;24.055949588146238
X17m int#1;0.651978360322697;0.3490597378386226;0.7077218221820625;0.654456673764373;0.3909511482308845;0.5818101366163004;0.8079657063438281;0.5727170314928953
X27m int#2;0.5544739842697641;0.467822374113622;0.5608088408383202;0.5505660979987177;0.494327653772705;0.5241329544630604;0.6376624853623402;0.48150554215218855
X37m int#3;0.45423010010799875;0.5506819112404426;0.5697194083193658;0.5787141771177889;0.6075197063053649;0.4125490939285155;0.643231590037994;0.5787141771177889
S17m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S27m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S37m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q17m int#1;301.54545454545456;722.7272727272725;96.27272727272724;441.09090909090924;180.8181818181818;1204.6363636363633;109.90909090909092;386.00000000000017
q27m int#2;241.36363636363637;860.9999999999999;91.54545454545455;417.4545454545455;215.1818181818182;964.6363636363639;104.09090909090908;365.09090909090907
q37m int#3;197.72727272727266;1055.7272727272725;92.99999999999999;422.5454545454545;264.45454545454544;790.9090909090907;105.00000000000003;422.5454545454545
""
""
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
g18m int#1;17.0;27.0;5.0;24.0;17.0;27.0;5.0;24.0;65.27226609170472;24.261375448036528
g28m int#2;16.0;24.0;6.0;27.0;16.0;24.0;6.0;27.0;65.27226609170472;24.261375448036528
g38m int#3;16.0;25.0;6.0;26.0;16.0;25.0;6.0;26.0;65.27226609170472;24.261375448036528
X18m int#1;0.6868585238146396;0.36302676991181165;0.7361987485227711;0.6911177931414643;0.40663286709899127;0.612929799363299;0.853534614635235;0.5954412159433019
X28m int#2;0.5833268772448188;0.4857151490588369;0.5816506505860694;0.580043948137091;0.5129253575773406;0.551626907884289;0.671608147938958;0.49920829215448514
X38m int#3;0.4775150694112577;0.5710475846124978;0.5900317838798166;0.608224464425441;0.6300516953574604;0.4336973907629367;0.6760780856956236;0.608224464425441
S18m int#1;1770;4989;1770;1827;1770;4989;1770;1827
S28m int#2;1770;4989;1770;1827;1770;4989;1770;1827
S38m int#3;1770;4989;1770;1827;1770;4989;1770;1827
q18m int#1;316.6363636363637;749.1818181818179;99.81818181818178;464.2727272727275;187.45454545454544;1264.9090909090905;115.72727272727273;400.00000000000017
q28m int#2;253.09090909090912;890.9999999999999;94.63636363636364;438.3636363636364;222.54545454545453;1011.9090909090912;109.27272727272727;377.27272727272725
q38m int#3;207.1818181818181;1091.181818181818;95.99999999999999;442.6363636363636;273.3636363636363;828.7272727272724;110.00000000000004;442.6363636363636
""
""
k = fase;1;2;3;4;5;6;7;8;Cio;PHIio
m = movimiento;WBL;EBT;NBL;SBT;EBL;WBT;SBL;NBT
